BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	ATP	NADP	O2	CO2	PYR
0.067971064	0.2562542675	6.3611307088	0.0592377399	0.3472312253	0.323298114	3.5694691285	1.9585978206	1.0596009046	25.3196130137	0.9516099984	1.2351187942	0.0258567746	0.0108440342	0.6788150655	0.3437702016	0.0121906768	0.1497798456	1.4673580589	1.3252329344	0.273	0.15	14.9407936335
0.0113429306	0.4799804169	7.6970861306	0.0747563604	0.1174498403	0.0170352799	4.0436081526	0.4647093127	0.0974177292	23.5953768557	0.6910121079	3.1636856231	0.0464529004	0.0091146271	3.6935679595	0.6089427042	0.133729249	0.0375079991	0.6959842493	0.7618389	0.273	0.15	0.5295882209
0.0077256269	0.1211827775	3.0496651669	0.6272081096	0.1726681953	0.0356235425	1.088321503	0.3709099592	0.1593094463	8.1604022746	0.2017986634	2.9448665615	0.0447583902	0.0108995854	0.0757211346	0.1086860285	0.3367903723	0.0462138754	25.4901523134	0.0906737906	0.273	0.15	5.9146902325
0.0497648057	0.1268582849	7.9251573634	0.8842620852	4.259509384	0.1386515957	2.4709844652	0.1265477168	0.9908972834	16.0969667106	0.3308096672	3.3457539237	0.0433855114	0.0093207965	0.1189498932	0.0906045415	1.306306037	0.0844273448	15.4767186161	0.0855804134	0.273	0.15	18.0150667866
0.0192278358	0.1959262994	5.4732674329	0.1101197231	1.2813216251	0.0694170082	4.2512609509	5.6349845595	0.2109623161	4.1618130707	0.4780021362	1.7394995654	0.0439029563	0.0120510943	0.7314402801	0.2355875014	0.0031966033	0.1643516221	1.7674763256	0.0866272018	0.273	0.15	0.0006155549
0.0381188975	0.6792621644	11.0974387324	0.4666952377	1.4658344076	0.1729549373	3.2075614529	0.4483494526	2.3476368374	15.5705963223	1.6676974419	1.8045674727	0.0454081449	0.0101788427	0.1455660871	0.0541311444	0.0009788219	0.0627840873	5.905200397	0.0455877564	0.273	0.15	0.2207022722
0.042306617	0.5424893159	6.5738283863	0.7043082203	0.9097537034	0.3021286122	3.3389513418	1.3851662847	0.2661508079	2.0836695871	0.5037916749	3.5631993817	0.0712397958	0.007913314	0.2473536734	1.7551286417	2.9247690726	0.0325724492	36.5325964751	0.0756391516	0.273	0.15	0.0214650923
0.0789345853	0.4719642192	10.5806796478	0.8758240181	0.2513931708	0.1150180478	2.7926640314	0.2418572079	1.8373807066	12.395158289	2.4355383541	3.0899376189	0.0554921398	0.0090476351	1.7249592653	0.1232410546	0.0007684023	0.1955391876	36.8950077241	0.0489360296	0.273	0.15	0.0012662822
0.077594892	0.20832018	7.6293471129	0.6031810765	5.5101531939	0.3776882341	1.2600210723	0.9564344081	2.0842676576	25.028880263	0.5139973938	1.0859885139	0.0789718478	0.0134666271	2.7776675342	0.0184200326	0.3474471879	0.0785399204	15.1173340499	0.2383318008	0.273	0.15	0.0274682158
0.0376434348	0.1808208642	2.7582537504	0.415618789	0.6831087905	0.3277106864	1.4762072993	5.4641320509	0.9601278014	6.5143065519	0.6023360282	2.7413584463	0.0416341172	0.0091067306	5.8429507665	0.2028688063	0.525866953	0.0474667802	14.7367790655	0.0504098675	0.273	0.15	0.0949323757
0.0218405392	0.2045480096	7.7414842679	0.0557058247	0.044752753	0.259117248	1.9640068585	0.2946422239	2.528924777	27.6279494344	0.1770145543	5.9692930106	0.1108421275	0.0368964859	0.309966466	0.0956214626	0.1446121481	0.2255560783	3.9483787186	0.0402669864	0.273	0.15	0.0002909902
0.0317191803	0.6014246897	9.3297275214	0.2908356154	1.2888578293	0.1222026376	2.0614182255	0.0571937985	0.8301524517	16.5244970947	0.288930852	1.8610251534	0.0786355114	0.0258430876	9.3733003747	0.2715243261	0.0041588317	0.1924011838	15.13042825	0.0416088645	0.273	0.15	0.3003751823
0.0629264366	0.6030130401	6.5540658561	0.479266992	0.8287251895	0.2282127338	4.7399991601	0.2823168162	0.1541672786	17.6896017027	0.5597507551	1.3285440881	0.0258135834	0.0076907114	5.4508527031	1.7946633282	9.932981007	0.0352317731	12.4148177273	1.4270279835	0.273	0.15	21.347238443
0.0485547714	0.075889492	6.5841472981	0.1206962505	0.1751178079	0.2090577474	1.0667310245	0.1787737435	0.7090082001	8.915845227	0.2492346956	8.0227938613	0.0294042693	0.0079790336	0.3808180845	0.0257819309	0.0112671812	0.0350565731	3.5549390529	0.0479656919	0.273	0.15	0.0022122902
0.0454882861	0.1613040051	4.6473051512	0.1288830344	0.1502101245	0.1752210026	3.9025137011	0.3451495384	2.6360325551	4.5957135096	0.3004193425	1.4589333779	0.1416610022	0.0097800998	3.5806480526	0.0385334866	3.5375183049	0.0512325922	4.9797487741	0.0415456852	0.273	0.15	0.0041832994
0.0064374439	0.1804789868	2.8855693988	0.0525133857	0.0374577704	0.109873076	1.6176295562	0.3315109326	0.1544909867	3.7939915332	0.4223663089	1.5323088492	0.0408546248	0.0077922212	0.3099181056	0.2710378377	0.0261055403	0.0336913906	1.2879616785	0.0542340607	0.273	0.15	0.0429412562
0.0130389179	0.3356159293	9.7459159332	0.4273944374	1.1263706672	0.1575159954	1.0654505411	4.389606328	0.7025090645	27.1720627779	0.4828985069	1.1043371428	0.0417430711	0.0081840095	1.320625574	0.0562386185	0.0001336535	0.0408878714	8.9501639808	0.4553589654	0.273	0.15	3.3820349241
0.0596606763	0.2797183286	4.0552442527	0.329305104	0.1217998416	0.0724031055	1.4170629409	4.0139091563	2.9879620026	21.3953116188	0.552620765	1.1258563774	0.0270034364	0.0112896157	5.7058491488	0.030902374	0.006144792	0.2839480599	10.2202470641	0.0450777111	0.273	0.15	0.0001336492
0.0356890502	0.6326378433	9.1437400856	0.4243464641	0.2400695458	0.5257336811	1.9404032948	1.967406496	8.4854289379	26.2502931696	1.6840240303	1.8550852548	0.1021514926	0.0079483078	3.1241409799	0.0236331746	0.1114274681	0.0557822053	14.4387691396	0.0502066443	0.273	0.15	0.010223108
0.0022032128	0.1230552387	3.007574	1.6888679694	0.5731954152	0.0763770848	4.0521461104	0.2168216106	0.2530535253	14.9491903048	0.4147927372	1.0453572754	0.1088775131	0.0179971252	6.0866063252	1.007978502	0.0172908623	0.1801464473	17.9464262948	0.0501926868	0.273	0.15	0.0074737212
0.0132871307	0.218858762	6.4110775278	0.25989701	0.2082094849	0.0824023989	3.9220003216	1.7478607602	0.2200095687	26.690189022	0.3808192843	5.3206817644	0.0659511378	0.021203539	0.0690880318	1.0956126082	1.0257996194	0.1056408362	1.9932232151	0.0974212217	0.273	0.15	2.5295599748
0.0034096753	0.2559683338	6.2177465062	0.2161742576	0.0458547624	0.0961944214	3.2475579772	2.7083455736	0.221369573	12.8736980368	0.2610631033	1.2041959328	0.040390667	0.0111871518	0.1379506223	0.2462624319	0.0024607771	0.1042085936	0.9873072881	0.0503694466	0.273	0.15	26.3297910341
0.0087709069	0.2153060923	5.9155315984	0.1345011783	0.2602791973	0.0950396203	3.9130024369	0.793886609	0.1369336851	5.8835862031	0.5928619726	2.1260007985	0.0329974989	0.0138498644	2.3936406327	2.47340797	0.4566990216	0.0821361693	7.0324296333	0.1229020686	0.273	0.15	26.7057923221
0.0103541167	0.4153385199	3.3479583392	0.1186987696	0.591715127	0.0393294852	4.2329248406	1.1273524793	0.240795229	23.9796154498	0.2082628621	12.0266412187	0.0340496184	0.0135285225	0.6178318803	0.1577290477	0.0128582023	0.0756563691	4.1454859838	0.0494028368	0.273	0.15	0.0006562753
0.0278421752	0.2335462226	9.396204774	0.9764979767	0.0313571487	0.024375233	4.1200425048	0.185815658	0.6603614054	11.443247847	0.3472272146	1.3104271396	0.0338595762	0.0084566703	2.9766399655	0.0359044064	0.0001016415	0.0871191595	6.6157650409	0.2420244128	0.273	0.15	9.0971435003
0.0267862065	0.2503171774	6.0655376736	0.1334581852	0.0474689936	0.0768231899	4.767353057	1.376723921	3.3914273554	24.5267855069	0.7202047477	1.2987825764	0.1233158391	0.0080148118	0.5398173747	0.0588917266	0.0044817912	0.0324932905	1.9622405881	0.0417333	0.273	0.15	24.9950749668
0.0590653204	0.4578502449	6.497735492	0.1880802535	2.8540296187	0.2691678174	3.5532034222	4.8835546027	0.6157076362	14.6602913047	1.8914347251	2.5521500181	0.0358359686	0.0150418791	9.0125200564	0.0983572847	0.4209040567	0.066239116	12.6226302047	0.2356756764	0.273	0.15	0.605808249
0.0349619226	0.4528434093	2.9803763776	0.0561411609	2.1731776162	0.2564557593	1.2438065369	0.0630642365	3.185514264	17.0640618552	1.1599536313	2.7797538686	0.0638986295	0.0082224208	0.2022681374	0.0213201188	0.1323706196	0.1475492195	4.6316690638	0.046896838	0.273	0.15	0.001492846
0.0012925099	0.1180465849	2.1194893256	0.2357341993	0.3068170226	0.030953582	1.533094607	4.2645970526	0.1050057152	26.6014228337	0.2817759973	1.6791325716	0.0393238857	0.0102665749	0.3532926904	0.18277355	0.2685169979	0.0433453419	0.4346244251	0.1493403559	0.273	0.15	65.2171923776
0.0038338505	0.3946219694	3.9879734174	0.0756334941	0.0405660428	0.0523295282	3.5319225663	5.4996687715	0.1480383376	19.4744865896	2.0170532451	2.5446987434	0.1298915538	0.0098453156	0.2654803281	0.6015076505	0.1146458713	0.0504194186	0.6470879089	0.1075793297	0.273	0.15	0.0012750686
0.0466000929	0.7038694528	5.1066610521	1.1612377118	0.9209857214	0.0491400383	4.7021813823	1.5744724682	0.2135345235	1.8341328554	0.5965467641	1.7629844327	0.0579007362	0.0103974013	0.1293047479	0.7102091262	0.0079159407	0.0758330219	20.9538905435	0.1054343513	0.273	0.15	0.1085747124
0.0390817559	0.4781500573	10.4193649857	0.5279964409	0.5151234116	0.1703260033	1.747724805	4.7537576616	1.269099323	20.0802667577	0.8089703993	2.6716076143	0.0486261299	0.0078198047	0.3002966273	0.0423718299	0.1062955799	0.0741623606	4.5353071542	0.0617247384	0.273	0.15	19.0278854532
0.0093842201	0.5159284699	7.2339454266	0.1027914221	2.2042201978	0.2272595161	4.5935797774	2.1567634346	0.5152425733	14.474453035	1.6153226526	1.1411834369	0.0494293632	0.0114141148	7.7102893671	0.0624619947	0.0935003368	0.0938420592	0.5721577585	0.0982140356	0.273	0.15	0.0001770767
0.0060151043	0.2782726738	1.9230984299	0.1243914899	1.0456017775	0.400517	3.7784427924	0.0648100399	0.3812104543	22.1491400306	0.1894878773	1.1845910931	0.0831295452	0.0078847551	0.7503226419	0.0950378956	0.0001921909	0.0350133328	4.9334413487	0.125990089	0.273	0.15	0.2107659959
0.0145061233	0.0878536414	3.0540899226	1.2761845363	0.0386743498	0.087201541	3.8573464391	0.8066280823	0.1076010515	2.4268980408	0.3652645937	1.2051950172	0.0751947145	0.0094310736	0.8216118845	0.5580724865	0.0048326215	0.065818241	16.2453454761	0.0705700212	0.273	0.15	59.0871354112
0.0376326485	0.5701260001	4.7861832729	0.6315467961	0.033551671	0.2403854728	1.4078903697	0.157115058	1.5669370658	3.8050873873	0.7241211602	1.3085767796	0.0753197612	0.0156401516	5.260242108	0.0244781965	0.8515195038	0.0778405052	13.8727801951	0.0548392135	0.273	0.15	0.0072712868
0.0329677859	0.2048785398	2.0333120289	0.8131062811	0.1952130049	0.7541548408	2.9413107225	4.1411374466	2.2844817306	10.0220848601	0.5137758604	1.1117541789	0.1013717129	0.0295900335	0.8469341331	0.0700934908	0.0493029816	0.132324564	29.8025014139	0.0822668598	0.273	0.15	0.0029162842
0.0114047391	0.151608592	7.6245888035	0.2601491813	0.0261931852	0.0597088762	1.2657021424	4.0524669513	0.3202790738	14.9007672034	0.6991762321	1.5608666375	0.0616221364	0.0088190292	2.1478813699	0.1714858544	0.0008892113	0.0590980906	1.043835094	0.1924865522	0.273	0.15	0.0035304428
0.0895786728	0.5863302579	10.5225372909	0.0689371405	0.1419331437	0.2471237669	0.5525880313	0.2650723991	1.5847975594	24.7731508161	2.4834557449	13.1487196613	0.0418995441	0.0081657029	0.0972078757	0.0165919362	0.0061946602	0.0353186258	1.3424083888	0.0875726412	0.273	0.15	0.212842617
0.0056661236	0.2809400172	8.8167381245	0.3423445891	0.8366539414	0.1699757332	3.4047350132	0.0906015102	0.7935292132	17.28432295	0.2975206145	1.3736126445	0.0461155237	0.0112286992	3.270648451	0.3652590719	2.2399885288	0.127247511	3.178263746	0.0861282936	0.273	0.15	0.0003316741
0.0062727956	0.2439388276	4.8831310591	0.157044914	0.0329221954	0.13090596	1.5564955566	6.9840437611	0.6764827584	11.3355716485	0.2004339571	1.2354127592	0.049747049	0.0189533687	0.1887354451	0.1393197459	0.0003087603	0.1262832083	3.3291371514	0.0521784101	0.273	0.15	0.0002796216
0.0528135833	0.3296548218	3.5842686298	0.4188409876	0.3792785705	0.1258919196	2.1469208028	6.0740756896	1.5704583985	14.1806049568	0.6668441939	1.2362556346	0.0802979691	0.0078098391	1.2633327224	0.1546550325	0.4498298293	0.0457977287	12.7548325745	0.069908366	0.273	0.15	0.0332955616
0.0727537205	0.110002475	6.4103680288	0.0824568608	3.6917392355	0.6032280897	2.7063765987	3.3194282555	2.5636949476	18.7856638782	0.2693972941	3.2904877938	0.0364751008	0.0143193112	0.0935945851	0.0571195809	23.1439759735	0.0693118198	6.9784731098	0.0617721605	0.273	0.15	0.0031335007
0.0834598962	0.1111111322	9.4343060916	0.9640368305	2.7738851675	0.2601585478	4.0405297269	4.2992440033	0.5966442713	11.6284539	0.4080937424	8.07480933	0.0799393676	0.0172347972	0.1203541992	0.9854126977	2.9885454961	0.0814669993	20.1386804726	0.1558295219	0.273	0.15	4.3265537877
0.0875908722	0.0764325374	6.170897113	0.1470118014	0.0499233841	0.185324647	1.0005080675	0.0686556911	2.0577120109	15.5095239537	0.272212773	1.4924752186	0.1094380798	0.0109261974	0.2109314712	0.0462328665	0.4545794057	0.07301517	6.9505931709	0.15121307	0.273	0.15	0.0001879335
0.03237428	0.105785812	2.5189009519	0.2416798515	0.2065167222	0.0045199921	2.830877654	0.7360652799	0.0741415746	3.2114727198	0.5050272714	5.0013737738	0.0271344705	0.0080048675	2.0207647978	0.1214579979	0.1239429079	0.0413708528	12.5453161589	0.0570686013	0.273	0.15	30.7326720098
0.0029302479	0.4599697799	3.9171197433	1.1949576478	0.0869948193	0.0285515103	1.3125606123	4.9491141558	0.1261798894	13.3948331353	1.0866038161	1.1309500861	0.0609028354	0.0093285907	1.373026535	0.2540391493	0.0021873764	0.038828265	5.0901455842	0.0945065263	0.273	0.15	3.7410704762
0.002427949	0.16640481	0.9072795114	0.2903068379	1.3331685059	0.0328047433	3.1740270275	0.205728508	0.2106660665	15.8499608675	0.4400305309	1.0103549065	0.1297545254	0.0099099927	0.5394487881	0.436982771	0.1627108124	0.0596529725	6.15950262	0.0470085935	0.273	0.15	0.0025580213
0.0525706635	0.3997417347	6.178097855	0.9588170863	0.0412624166	0.0959023562	2.8589052726	0.8187657229	0.2512878487	1.6928724699	1.2585858539	1.2129682417	0.1414445923	0.0119861242	0.1661152426	0.7824848328	0.0021258236	0.0750180893	33.884129736	0.0999410494	0.273	0.15	14.6835641124
0.0236283969	0.4516290452	9.7508508943	0.0470531066	1.099217993	0.0454684794	4.0684815868	5.8650679146	0.1248577491	6.0662108618	2.0269553422	7.5690765281	0.0301774607	0.0098597266	0.2423465132	0.1123505839	7.3059478675	0.0568676169	1.5652661477	0.1102536578	0.273	0.15	9.4667283599
0.0230744768	0.4040344291	2.6143002675	0.1394796706	0.0463646138	0.0489673519	4.4120917456	3.7803871652	2.5091585902	27.3374712033	0.8320191037	1.8157021451	0.041496601	0.011329238	0.2364008436	0.0219932161	0.0233196265	0.1306123762	3.6413054622	0.0669198392	0.273	0.15	0.0006765166
0.0362784112	0.2106497986	5.0160684126	0.1891800797	0.1335918705	0.6656384541	3.5508969042	3.5720110791	1.2346809677	12.4977069824	0.2185623633	7.0019828373	0.033966387	0.0082640768	0.7532259666	0.1673322647	0.0009366025	0.0368394032	4.0107487814	0.0508314348	0.273	0.15	0.1949487295
0.0120810643	0.3265123019	6.6968399269	0.2521054993	3.0577949858	0.2241450599	1.6925047897	0.5887082223	2.4288612579	27.7231838029	0.943941688	1.0421837058	0.0719411651	0.0207845996	8.8698016368	0.0620345034	0.0067628791	0.1914868522	2.3096988022	0.1307094727	0.273	0.15	0.0003488332
0.0693380645	0.2583636717	4.7620701614	0.3833837624	0.3040467477	4.4619506924	3.6940911734	0.2922279208	10.1706557422	27.319857027	0.757040712	1.88528432	0.031588256	0.0118517939	2.9765176012	0.7092287883	0.0082452441	0.0846106627	22.71622591	0.078722856	0.273	0.15	0.1105616587
0.0116251437	0.0475823294	5.73284025	0.7969375933	1.3013302298	0.0691400639	2.6941726096	1.5749737728	0.6455752162	10.3643216828	0.2363473667	1.1038174916	0.1169468666	0.0120912306	0.2970304638	0.0910205604	0.750569028	0.0554230307	13.7190077813	0.0796039511	0.273	0.15	25.2206929761
0.0608434512	0.2325561782	7.1528528334	0.0723235917	1.9477634898	0.0284916241	4.5221513888	0.3942846179	0.6315048177	18.1553053431	0.3371028802	2.0180741595	0.0298010915	0.0080955841	9.4355624058	0.0287412704	0.0065251591	0.041102433	4.3501642266	0.3881864058	0.273	0.15	0.0119773337
0.0731687318	0.1134879275	7.6197449135	0.3599309302	0.2902317495	3.7746768171	2.7622131844	0.7085850053	5.0740262229	17.6547019578	0.4168222672	1.1159278073	0.0547437715	0.0102682398	0.1425974137	0.257627279	0.016014242	0.0478875492	12.060773303	0.1487061165	0.273	0.15	0.0239617003
0.0664054587	0.0624397851	9.5997251773	0.085602251	1.8842290702	0.049371173	1.394740143	0.9342894697	0.2824719663	26.2647194842	0.1705958322	7.8940759632	0.0716424599	0.011781557	0.2210356004	0.1612893223	8.3253127642	0.0691450191	2.5725875079	0.0788351091	0.273	0.15	72.71171178
0.0393481253	0.3251432117	4.3651787191	0.0583602354	4.0087601215	0.1370195494	3.3652557802	2.6349893443	1.5697630406	17.9039309017	0.7424263718	1.071289291	0.0323568696	0.0092535028	3.8679553768	0.0851850199	0.0011910991	0.0745938219	1.6954663141	0.1348589373	0.273	0.15	6.5497369528
0.0150821912	0.0928611556	1.1063038449	0.1201094301	0.053177052	0.0426357504	4.534684861	0.1714749579	0.0446573781	16.6727981563	0.2258629972	1.3491857697	0.1288513587	0.0098916368	2.9454292021	1.9816711836	0.0672561733	0.0580886761	4.4143533721	0.5854511135	0.273	0.15	0.0078562661
0.0655283423	0.2359549962	1.8646223872	0.3084741703	0.1126438623	0.0289819769	3.3611079212	0.8867412898	1.6294370009	6.6863038472	0.5735872224	3.1573139396	0.0320269858	0.011757451	10.3224743374	0.028303984	0.0001879913	0.0666899382	24.1043625385	0.0451594898	0.273	0.15	0.0001256889
0.0114880373	0.2022300177	7.0092277655	0.7721804375	3.2624412817	0.0340062739	3.643475007	4.9615870575	0.3666004619	26.5241414038	0.5270830489	3.5279632938	0.0275744848	0.0104346714	0.563424904	0.3088909332	4.5897013647	0.0408768724	8.7457781419	0.142485608	0.273	0.15	4.1741353793
0.0225298946	0.3460231529	11.0845433742	1.3877389855	3.1913010559	0.1672380472	2.5884763672	0.1682926266	1.0563577905	6.9062074537	0.2688063946	1.5584720208	0.0567813772	0.0168703718	0.7271563313	0.0464042463	9.1166643079	0.1164858219	5.768100877	0.0470030603	0.273	0.15	0.0001515375
0.0099639588	0.1588277575	5.9592583776	1.3348803665	1.5475139356	0.3381446708	1.7406180703	0.0609402687	0.5786749741	25.0992088681	0.3817941933	1.0543337999	0.0261832971	0.0081467025	0.2515896686	0.0441257956	0.0205876717	0.04441323	11.9615249815	0.0386163158	0.273	0.15	0.4936606861
0.0455315362	0.0809968177	2.1076539082	0.3051646664	0.885370994	0.2349421128	4.6967232074	0.5863456523	0.296099337	12.9868272657	0.3978602928	2.9779152449	0.0627230807	0.0134368913	0.0818039977	0.0790073372	0.0005924709	0.0600889871	19.252199796	0.0392979207	0.273	0.15	0.0357646833
0.0226427629	0.221007872	3.9723678667	0.2922477255	1.1937525284	0.0468700336	1.1921119352	0.232894966	0.7032450501	23.058102258	1.031555688	10.2930355023	0.0292030796	0.0086604904	4.4647901978	0.0386710111	3.6922858228	0.1292651526	6.5563118706	0.0430821026	0.273	0.15	76.4415724089
0.0100711168	0.335289251	7.4800386078	0.1286993588	0.2243048868	0.1915888315	1.9861708336	0.0682171216	0.4158942512	2.6218110501	0.4181149335	1.0405370736	0.0422349962	0.0088524187	5.2631483884	0.2771562961	2.1377255163	0.0640859612	3.0893726456	0.042511987	0.273	0.15	0.7402149443
0.0496676224	0.2259414534	2.4634570716	0.3100830482	0.0385970132	0.5110337601	2.920915088	3.4761851175	1.321002705	21.5754101116	0.1791198533	10.4045138517	0.0395515188	0.0133540245	0.059409386	0.0380037585	0.5945380097	0.0546464132	18.6744216234	0.0567249784	0.273	0.15	0.0011426352
0.0215833207	0.0514843423	8.0779963249	0.7307516549	0.0847692596	0.032199143	3.9231471575	6.7913343852	0.1898082489	5.3930686778	0.2344284916	1.3122745727	0.1018139751	0.0143684045	0.0788505465	0.4688696723	0.005159065	0.0708460916	25.8875300914	0.2334988327	0.273	0.15	0.0047430954
